,id,name
21452,fin45.1.3.d.6,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, secondary education or more (% ages 15+)"
21453,fin45.1.3.d.7,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, poorest 40% (% ages 15+)"
21454,fin45.1.3.d.8,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, richest 60% (% ages 15+)"
21455,fin45.1.3.d.9,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, rural (% age 15+)"
21456,fin45.1M.d,Most worrying financial issue: money for old age (% age 15+)
21457,fin45.1M.d.1,"Most worrying financial issue: money for old age, female (% age 15+)"
21458,fin45.1M.d.10,"Most worrying financial issue: money for old age, urban (% age 15+)"
21459,fin45.1M.d.11,"Most worrying financial issue: money for old age, out of labor force (% age 15+)"
21460,fin45.1M.d.12,"Most worrying financial issue: money for old age, in labor force (% age 15+)"
21461,fin45.1M.d.2,"Most worrying financial issue: money for old age, male (% age 15+)"
21462,fin45.1M.d.3,"Most worrying financial issue: money for old age, young (% ages 15-24)"
21463,fin45.1M.d.4,"Most worrying financial issue: money for old age, older (% age 25+)"
21464,fin45.1M.d.5,"Most worrying financial issue: money for old age, primary education or less (% ages 15+)"
21465,fin45.1M.d.6,"Most worrying financial issue: money for old age, secondary education or more (% ages 15+)"
21466,fin45.1M.d.7,"Most worrying financial issue: money for old age, income, poorest 40% (% ages 15+)"
21467,fin45.1M.d.8,"Most worrying financial issue: money for old age, income, richest 60% (% ages 15+)"
21468,fin45.1M.d.9,"Most worrying financial issue: money for old age, rural (% age 15+)"
21469,fin45.2M.d,Most worrying financial issue: paying for medical costs in case of a serious illness or accident (% age 15+)
21470,fin45.2M.d.1,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, female (% age 15+)"
21471,fin45.2M.d.10,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, urban (% age 15+)"
21472,fin45.2M.d.11,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, out of labor force (% age 15+)"
21473,fin45.2M.d.12,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, in labor force (% age 15+)"
21474,fin45.2M.d.2,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, male (% age 15+)"
21475,fin45.2M.d.3,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, young (% ages 15-24)"
21476,fin45.2M.d.4,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, older (% age 25+)"
21477,fin45.2M.d.5,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, primary education or less (% ages 15+)"
21478,fin45.2M.d.6,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, secondary education or more (% ages 15+)"
21479,fin45.2M.d.7,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, income, poorest 40% (% ages 15+)"
21480,fin45.2M.d.8,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, income, richest 60% (% ages 15+)"
21481,fin45.2M.d.9,"Most worrying financial issue: paying for medical costs in case of a serious illness or accident, rural (% age 15+)"
21482,fin45.3M.d,Most worrying financial issue: money to pay for monthly expenses or bills (% age 15+)
21483,fin45.3M.d.1,"Most worrying financial issue: money to pay for monthly expenses or bills, female (% age 15+)"
21484,fin45.3M.d.10,"Most worrying financial issue: money to pay for monthly expenses or bills, urban (% age 15+)"
21485,fin45.3M.d.11,"Most worrying financial issue: money to pay for monthly expenses or bills, out of labor force (% age 15+)"
21486,fin45.3M.d.12,"Most worrying financial issue: money to pay for monthly expenses or bills, in labor force (% age 15+)"
21487,fin45.3M.d.2,"Most worrying financial issue: money to pay for monthly expenses or bills, male (% age 15+)"
21488,fin45.3M.d.3,"Most worrying financial issue: money to pay for monthly expenses or bills, young (% ages 15-24)"
21489,fin45.3M.d.4,"Most worrying financial issue: money to pay for monthly expenses or bills, older (% age 25+)"
21490,fin45.3M.d.5,"Most worrying financial issue: money to pay for monthly expenses or bills, primary education or less (% ages 15+)"
21491,fin45.3M.d.6,"Most worrying financial issue: money to pay for monthly expenses or bills, secondary education or more (% ages 15+)"
21492,fin45.3M.d.7,"Most worrying financial issue: money to pay for monthly expenses or bills, income, poorest 40% (% ages 15+)"
21493,fin45.3M.d.8,"Most worrying financial issue: money to pay for monthly expenses or bills, income, richest 60% (% ages 15+)"
21494,fin45.3M.d.9,"Most worrying financial issue: money to pay for monthly expenses or bills, rural (% age 15+)"
21495,fin45.4M.d,Most worrying financial issue: paying school or education fees (% age 15+)
21496,fin45.4M.d.1,"Most worrying financial issue: paying school or education fees, female (% age 15+)"
21497,fin45.4M.d.10,"Most worrying financial issue: paying school or education fees, urban (% age 15+)"
21498,fin45.4M.d.11,"Most worrying financial issue: paying school or education fees, out of labor force (% age 15+)"
21499,fin45.4M.d.12,"Most worrying financial issue: paying school or education fees, in labor force (% age 15+)"
21500,fin45.4M.d.2,"Most worrying financial issue: paying school or education fees, male (% age 15+)"
21501,fin45.4M.d.3,"Most worrying financial issue: paying school or education fees, young (% ages 15-24)"
21502,fin45.4M.d.4,"Most worrying financial issue: paying school or education fees, older (% age 25+)"
21503,fin45.4M.d.5,"Most worrying financial issue: paying school or education fees, primary education or less (% ages 15+)"
21504,fin45.4M.d.6,"Most worrying financial issue: paying school or education fees, secondary education or more (% ages 15+)"
21505,fin45.4M.d.7,"Most worrying financial issue: paying school or education fees, income, poorest 40% (% ages 15+)"
21506,fin45.4M.d.8,"Most worrying financial issue: paying school or education fees, income, richest 60% (% ages 15+)"
21507,fin45.4M.d.9,"Most worrying financial issue: paying school or education fees, rural (% age 15+)"
21508,fin48_a,Has a national identity card (% age 15+)
21509,fin48_a_1,"Has a national identity card, female (% age 15+)"
21510,fin48_a_2,"Has a national identity card, male (% age 15+)"
21511,fin48_a_3,"Has a national identity card, income, poorest 40% (% age 15+)"
21512,fin48_a_4,"Has a national identity card, income, richest 60% (% age 15+)"
21513,fin48_a_5,Has a national identity card (% ages 15-34)
21514,fin48_a_6,Has a national identity card (% ages 35-59)
21515,fin48_a_7,Has a national identity card (% age 60+)
21516,fin4_t_d,Used a debit or credit card to make a purchase in the past year (% age 15+)
21517,fin4a,Used a debit card in-store (% age 15+)
21518,fin4a.8a,Uses a debit or credit card: in-store (% age 15+)
21519,fin4a.8a.14.1,Made a digital in-store merchant payment (age 15+)
21520,fin4a.8a.s,"Used a debit or credit card: in-store (% who use a credit or debit card, age 15+)"
21521,fin4a.s,"Used a debit card: in-store (% who used a debit card, age 15+)"
21522,fin5,"Use a mobile phone or the internet to make payments, buy things, or to send or receive money using a financial institution account (% age 15+)"
21523,fin5.2017.d,Used a mobile phone or the internet to access an account(% age 15+)
21524,fin5.2017.d.1,"Used a mobile phone or the internet to access an account, female (% age 15+)"
21525,fin5.2017.d.10,"Used a mobile phone or the internet to access an account, urban (% age 15+)"
21526,fin5.2017.d.11,"Used a mobile phone or the internet to access an account, out of labor force (% age 15+)"
21527,fin5.2017.d.12,"Used a mobile phone or the internet to access an account, in labor force (% age 15+)"
21528,fin5.2017.d.2,"Used a mobile phone or the internet to access an account, male (% age 15+)"
21529,fin5.2017.d.3,"Used a mobile phone or the internet to access an account, young (% ages 15-24)"
21530,fin5.2017.d.4,"Used a mobile phone or the internet to access an account, older (% age 25+)"
21531,fin5.2017.d.5,"Used a mobile phone or the internet to access an account, primary education or less (% ages 15+)"
21532,fin5.2017.d.6,"Used a mobile phone or the internet to access an account, secondary education or more (% ages 15+)"
21533,fin5.2017.d.7,"Used a mobile phone or the internet to access an account, income, poorest 40% (% ages 15+)"
21534,fin5.2017.d.8,"Used a mobile phone or the internet to access an account, income, richest 60% (% ages 15+)"
21535,fin5.2017.d.9,"Used a mobile phone or the internet to access an account, rural (% age 15+)"
21536,fin5.2017.d.s,"Used a mobile phone or the internet to access an account (% with an account, age 15+)"
21537,fin5.a.2017,Used a mobile phone or the internet to access a financial institution account (% age 15+)
21538,fin5.a.2017.s,"Used a mobile phone or the internet to access a financial institution account (% with a financial institution account, age 15+)"
21539,fin5.s,"Use a mobile phone or the internet to make payments, buy things, or to send or receive money using a financial institution account (% with a financial institution account, age 15+)"
21540,fin6.t,Used a mobile phone or the internet to check account balance(% age 15+)
21541,fin6.t.s,"Used a mobile phone or the internet to check account balance(% with a financial institution account, age 15+)"
21542,fin68a.2011,Used checks to make payments(% age 15+)
21543,fin6_a,Used a mobile phone or the internet to check account balance in the past year (% age 15+)
21544,fin6_a_1,"Used a mobile phone or the internet to check account balance in the past year, female  (% age 15+)"
21545,fin6_a_2,"Used a mobile phone or the internet to check account balance in the past year, male (% age 15+)"""
21546,fin6_a_3,"Used a mobile phone or the internet to check account balance in the past year, income, poorest 40% (% age 15+)"
21547,fin6_a_4,"Used a mobile phone or the internet to check account balance in the past year, income, richest 60% (% age 15+)"
21548,fin6_a_5,Used a mobile phone or the internet to check account balance in the past year (% ages 15-34)
21549,fin6_a_6,Used a mobile phone or the internet to check account balance in the past year (% ages 35-59)
21550,fin6_a_7,Used a mobile phone or the internet to check account balance in the past year (% age 60+)
21551,fin7.t.d,Owns a credit card (% age 15+)
21552,fin7.t.d.1,"Owns a credit card, female (% age 15+)"
21553,fin7.t.d.10,"Owns a credit card, urban (% age 15+)"
21554,fin7.t.d.11,"Owns a credit card, out of labor force (% age 15+)"
21555,fin7.t.d.12,"Owns a credit card, in labor force (% age 15+)"
21556,fin7.t.d.2,"Owns a credit card, male (% age 15+)"
21557,fin7.t.d.3,"Owns a credit card, young (% ages 15-24)"
21558,fin7.t.d.4,"Owns a credit card, older (% age 25+)"
21559,fin7.t.d.5,"Owns a credit card, primary education or less (% ages 15+)"
21560,fin7.t.d.6,"Owns a credit card, secondary education or more (% ages 15+)"
21561,fin7.t.d.7,"Owns a credit card, income, poorest 40% (% ages 15+)"
21562,fin7.t.d.8,"Owns a credit card, income, richest 60% (% ages 15+)"
21563,fin7.t.d.9,"Owns a credit card, rural (% age 15+)"
21564,fin8.t,Used a credit card (% age 15+)
21565,fin8a,Used a credit card: in-store (% age 15+)
21566,fin8a.s,"Used a credit card: in-store (% who used a credit card, age 15+)"
21567,fin8b,Paid off all credit card balances in full by their due date (% age 15+)
21568,fin8b.s,"Paid off all credit card balances in full by their due date (% who used a credit card, age 15+)"
21569,fin9.t.s,"Made a deposit (% with a financial institution account, age 15+)"
21570,fin9N.10N.t.d,Has an inactive account (% age 15+)
21571,fin9N.10N.t.d.1,"Has an inactive account, female (% age 15+)"
21572,fin9N.10N.t.d.10,"Has an inactive account, urban (% age 15+)"
21573,fin9N.10N.t.d.11,"Has an inactive account, out of labor force (% age 15+)"
21574,fin9N.10N.t.d.12,"Has an inactive account, in labor force (% age 15+)"
21575,fin9N.10N.t.d.2,"Has an inactive account, male (% age 15+)"
21576,fin9N.10N.t.d.3,"Has an inactive account, young (% ages 15-24)"
21577,fin9N.10N.t.d.4,"Has an inactive account, older (% age 25+)"
21578,fin9N.10N.t.d.5,"Has an inactive account, primary education or less (% ages 15+)"
21579,fin9N.10N.t.d.6,"Has an inactive account, secondary education or more (% ages 15+)"
21580,fin9N.10N.t.d.7,"Has an inactive account, income, poorest 40% (% ages 15+)"
21581,fin9N.10N.t.d.8,"Has an inactive account, income, richest 60% (% ages 15+)"
21582,fin9N.10N.t.d.9,"Has an inactive account, rural (% age 15+)"
21583,fin9N.10N.t.s,"Has an inactive account (% with an account, age 15+)"
21584,fin9a,Deposited money into a financial institution account 2 or more times a month (% age 15+)
21585,fin9a.s,"Deposited money into a financial institution account 2 or more times a month (% who had deposited money, age 15+)"
21586,fing2p.acc.t,Received government payments: into an account (% age 15+)
21587,fing2p.acc.t.s,"Received government payments: into an account (% of government payment recipients, age 15+)"
21588,fing2p.card.t,Received government payments: to a card (% age 15+)
21589,fing2p.card.t.s,"Received government payments: to a card (% of government payment recipients, age 15+)"
21590,fing2p.cash.t,Received government payments: in cash only (% age 15+)
21591,fing2p.cash.t.s,"Received government payments: in cash only (% of government payment recipients, age 15+)"
21592,fing2p.fin.t,Received government payments: into a financial institution account (% age 15+)
21593,fing2p.fin.t.s,"Received government payments: into a financial institution account (% of government payment recipients, age 15+)"
21594,fing2p.mob.t,Received government payments: through a mobile phone (% age 15+)
21595,fing2p.mob.t.s,"Received government payments: through a mobile phone (% of government payment recipients, age 15+)"
21596,fing2p.t.d,Received government payments (% age 15+)
21597,fing2p.t.d.1,"Received government payments, female (% age 15+)"
21598,fing2p.t.d.10,"Received government payments, urban (% age 15+)"
21599,fing2p.t.d.11,"Received government payments, out of labor force (% age 15+)"
21600,fing2p.t.d.12,"Received government payments, in labor force (% age 15+)"
21601,fing2p.t.d.2,"Received government payments, male (% age 15+)"
21602,fing2p.t.d.3,"Received government payments, young (% ages 15-24)"
21603,fing2p.t.d.4,"Received government payments, older (% age 25+)"
21604,fing2p.t.d.5,"Received government payments, primary education or less (% ages 15+)"
21605,fing2p.t.d.6,"Received government payments, secondary education or more (% ages 15+)"
21606,fing2p.t.d.7,"Received government payments, income, poorest 40% (% ages 15+)"
21607,fing2p.t.d.8,"Received government payments, income, richest 60% (% ages 15+)"
21608,fing2p.t.d.9,"Received government payments, rural (% age 15+)"
21609,g20.made.t.d,Made a digital payment (% age 15+)
21610,g20.made.t.d.1,"Made a digital payment, female (% age 15+)"
21611,g20.made.t.d.10,"Made a digital payment, urban (% age 15+)"
21612,g20.made.t.d.11,"Made a digital payment, out of labor force (% age 15+)"
21613,g20.made.t.d.12,"Made a digital payment, in labor force (% age 15+)"
21614,g20.made.t.d.2,"Made a digital payment, male (% age 15+)"
21615,g20.made.t.d.3,"Made a digital payment, young (% ages 15-24)"
21616,g20.made.t.d.4,"Made a digital payment, older (% age 25+)"
21617,g20.made.t.d.5,"Made a digital payment, primary education or less (% ages 15+)"
21618,g20.made.t.d.6,"Made a digital payment, secondary education or more (% ages 15+)"
21619,g20.made.t.d.7,"Made a digital payment, income, poorest 40% (% ages 15+)"
21620,g20.made.t.d.8,"Made a digital payment, income, richest 60% (% ages 15+)"
21621,g20.made.t.d.9,"Made a digital payment, rural (% age 15+)"
21622,g20.receive.t.d,Received digital payments (% age 15+)
21623,g20.receive.t.d.1,"Received digital payments, female (% age 15+)"
21624,g20.receive.t.d.10,"Received digital payments, urban (% age 15+)"
21625,g20.receive.t.d.11,"Received digital payments, out of labor force (% age 15+)"
21626,g20.receive.t.d.12,"Received digital payments, in labor force (% age 15+)"
21627,g20.receive.t.d.2,"Received digital payments, male (% age 15+)"
21628,g20.receive.t.d.3,"Received digital payments, young (% ages 15-24)"
21629,g20.receive.t.d.4,"Received digital payments, older (% age 25+)"
21630,g20.receive.t.d.5,"Received digital payments, primary education or less (% ages 15+)"
21631,g20.receive.t.d.6,"Received digital payments, secondary education or more (% ages 15+)"
21632,g20.receive.t.d.7,"Received digital payments, income, poorest 40% (% ages 15+)"
21633,g20.receive.t.d.8,"Received digital payments, income, richest 60% (% ages 15+)"
21634,g20.receive.t.d.9,"Received digital payments, rural (% age 15+)"
21635,g20.t.d,Made or received a digital payment (% age 15+)
21636,g20.t.d.1,"Made or received a digital payment, female (% age 15+)"
21637,g20.t.d.10,"Made or received a digital payment, urban (% age 15+)"
21638,g20.t.d.11,"Made or received a digital payment, out of labor force (% age 15+)"
21639,g20.t.d.12,"Made or received a digital payment, in labor force (% age 15+)"
21640,g20.t.d.2,"Made or received a digital payment, male (% age 15+)"
21641,g20.t.d.3,"Made or received a digital payment, young (% ages 15-24)"
21642,g20.t.d.4,"Made or received a digital payment, older (% age 25+)"
21643,g20.t.d.5,"Made or received a digital payment, primary education or less (% ages 15+)"
21644,g20.t.d.6,"Made or received a digital payment, secondary education or more (% ages 15+)"
21645,g20.t.d.7,"Made or received a digital payment, income, poorest 40% (% ages 15+)"
21646,g20.t.d.8,"Made or received a digital payment, income, richest 60% (% ages 15+)"
21647,g20.t.d.9,"Made or received a digital payment, rural (% age 15+)"
21648,g20.t.made,Made digital payments in the past year (% age 15+)
21649,g20_t,Made or received digital payments in the past year (% age 15+)
21650,g20_t_1,"Made or received digital payments in the past year, female (% age 15+)"
21651,g20_t_2,"Made or received digital payments in the past year, male (% age 15+)"
21652,g20_t_3,"Made or received digital payments in the past year, income, poorest 40% (% age 15+)"
21653,g20_t_4,"Made or received digital payments in the past year, income, richest 60% (% age 15+)"
21654,g20_t_5,Made or received digital payments in the past year (% ages 15-34)
21655,g20_t_6,Made or received digital payments in the past year (% ages 35-59)
21656,g20_t_7,Made or received digital payments in the past year (% age 60+)
21657,gf10_n,Received wages or government transfers into an account (% age 15+)
21658,gf10_n_1,"Received wages or government transfers into an account, female (% age 15+)"
21659,gf10_n_2,"Received wages or government transfers into an account, male (% age 15+)"
21660,gf10_n_3,"Received wages or government transfers into an account, income, poorest 40% (% age 15+)"
21661,gf10_n_4,"Received wages or government transfers into an account, income, richest 60% (% age 15+)"
21662,gf10_n_5,"Received wages or government transfers into an account, (% ages 15-34)"
21663,gf10_n_6,Received wages or government transfers into an account (% ages 35-59)
21664,gf10_n_7,Received wages or government transfers into an account (% age 60+)
21665,gf4_n,Made payment using a mobile phone or the internet (% age 15+)
21666,gf4_n_1,"Made payment using a mobile phone or the internet, female (% age 15+)"
21667,gf4_n_2,"Made payment using a mobile phone or the internet, male (% age 15+)"
21668,gf4_n_3,"Made payment using a mobile phone or the internet, income, poorest 40% (% age 15+)"
21669,gf4_n_4,"Made payment using a mobile phone or the internet, income, richest 60% (% age 15+)"
21670,gf4_n_5,Made payment using a mobile phone or the internet (% ages 15-34)
21671,gf4_n_6,Made payment using a mobile phone or the internet (% ages 35-59)
21672,gf4_n_7,Made payment using a mobile phone or the internet (% age 60+)
21673,gf7_n,Active account (% age 15+)
21674,gf7_n_1,"Active account, female (% age 15+)"
21675,gf7_n_2,"Active account, male (% age 15+)"
21676,gf7_n_3,"Active account, income, poorest 40% (% age 15+)"
21677,gf7_n_4,"Active account, income, richest 60% (% age 15+)"
21678,gf7_n_5,Active account (% ages 15-34)
21679,gf7_n_6,Active account (% ages 35-59)
21680,gf7_n_7,Active account (% age 60+)
21681,gtap10VACapital,Value-added from Capital in GTAP10P3COD
21682,gtap10VALabor,Value-added from labor in GTAP10P3COD (in USD 2014 million)
21683,gwp1_n,Access to a mobile phone (% age 15+)
21684,gwp1_n_1,"Access to a mobile phone, female (% age 15+)"
21685,gwp1_n_2,"Access to a mobile phone, male (% age 15+)"
21686,gwp1_n_3,"Access to a mobile phone, income, poorest 40% (% age 15+)"
21687,gwp1_n_4,"Access to a mobile phone, income, richest 60% (% age 15+)"
21688,gwp1_n_5,Access to a mobile phone (% ages 15-34)
21689,gwp1_n_6,Access to a mobile phone (% ages 35-59)
21690,gwp1_n_7,Access to a mobile phone (% age 60+)
21691,gwp2_n,Access to internet (% age 15+)
21692,gwp2_n_1,"Access to internet, female (% age 15+)"
21693,gwp2_n_2,"Access to internet, male (% age 15+)"
21694,gwp2_n_3,"Access to internet, income, poorest 40% (% age 15+)"
21695,gwp2_n_4,"Access to internet, income, richest 60% (% age 15+)"
21696,gwp2_n_5,Access to internet (% ages 15-34)
21697,gwp2_n_6,Access to internet (% ages 35-59)
21698,gwp2_n_7,Access to internet (% age 60+)
21699,i_ATMs_pop,"ATMs per 100,000 adults"
21700,i_branches_A1_pop,"Branches per 100,000 adults"
21701,i_deposit_acc_A1_pop,"Deposit accounts per 1,000 adults"
21702,i_deposit_acc_A1_sme_perNFC,SME deposit accounts (as a % of non-financial corporation borrowers)
21703,i_loan_acc_A1_sme_perNFC,SME loan accounts (as a % of non-financial corporation borrowers)
21704,i_mob_agent_pop_registered,"Mobile agent outlets per 100,000 adults"
21705,i_mob_transactions_number_pop,"Mobile money transactions per 100,000 adults"
21706,lm_ub.bi_q1,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits)
21707,lm_ub.cov_pop,Coverage of unemployment benefits and ALMP (% of population)
21708,lm_ub.gen_pop,Generosity of unemployment benefits and ALMP (% of total welfare of beneficiary households)
21709,merchant.1st,Made a digital merchant payment for the first time after COVID-19 started (% age 15+)
21710,merchant.1st.s,"Made a digital merchant payment for the first time after COVID-19 started (% who made a digital merchant payment, age 15+)"
21711,merchant.pay,Made a digital merchant payment (% age 15+)
21712,merchant.pay.1,"Made a digital merchant payment, female (% age 15+)"
21713,merchant.pay.10,"Made a digital merchant payment, urban (% age 15+)"
21714,merchant.pay.11,"Made a digital merchant payment, out of labor force (% age 15+)"
21715,merchant.pay.12,"Made a digital merchant payment, in labor force (% age 15+)"
21716,merchant.pay.2,"Made a digital merchant payment, male (% age 15+)"
21717,merchant.pay.3,"Made a digital merchant payment, young (% ages 15-24)"
21718,merchant.pay.4,"Made a digital merchant payment, older (% age 25+)"
21719,merchant.pay.5,"Made a digital merchant payment, primary education or less (% ages 15+)"
21720,merchant.pay.6,"Made a digital merchant payment, secondary education or more (% ages 15+)"
21721,merchant.pay.7,"Made a digital merchant payment, income, poorest 40% (% ages 15+)"
21722,merchant.pay.8,"Made a digital merchant payment, income, richest 60% (% ages 15+)"
21723,merchant.pay.9,"Made a digital merchant payment, rural (% age 15+)"
21724,mobileaccount.t.d,Mobile money account (% age 15+)
21725,mobileaccount.t.d.1,"Mobile money account, female (% age 15+)"
21726,mobileaccount.t.d.10,"Mobile money account, urban (% age 15+)"
21727,mobileaccount.t.d.11,"Mobile money account, out of labor force (% age 15+)"
21728,mobileaccount.t.d.12,"Mobile money account, in labor force (% age 15+)"
21729,mobileaccount.t.d.2,"Mobile money account, male (% age 15+)"
21730,mobileaccount.t.d.3,"Mobile money account, young (% ages 15-24)"
21731,mobileaccount.t.d.4,"Mobile money account, older (% age 25+)"
21732,mobileaccount.t.d.5,"Mobile money account, primary education or less (% ages 15+)"
21733,mobileaccount.t.d.6,"Mobile money account, secondary education or more (% ages 15+)"
21734,mobileaccount.t.d.7,"Mobile money account, income, poorest 40% (% ages 15+)"
21735,mobileaccount.t.d.8,"Mobile money account, income, richest 60% (% ages 15+)"
21736,mobileaccount.t.d.9,"Mobile money account, rural (% age 15+)"
21737,p_F_nsk,"Share of female unskilled worker out of all workers in this sector, %"
21738,p_F_skl,"Share of female skilled worker out of all workers in this sector, %"
21739,p_M_nsk,"Share of male unskilled worker out of all workers in this sector, %"
21740,p_M_skl,"Share of male skilled worker out of all workers in this sector, %"
21741,per_allsp.adq_ep_preT_tot,Adequacy of benefits in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor  (preT)
21742,per_allsp.adq_ep_tot,Adequacy of benefits in extreme poor (<$2.15 a day) (%) -All Social Protection and Labor
21743,per_allsp.adq_pop_preT_tot,Adequacy of benefits (%) -All Social Protection and Labor (preT)
21744,per_allsp.adq_pop_rur,Adequacy of benefits (%) -All Social Protection and Labor -rural
21745,per_allsp.adq_pop_tot,Adequacy of social protection and labor programs (% of total welfare of beneficiary households)
21746,per_allsp.adq_pop_urb,Adequacy of benefits (%) -All Social Protection and Labor -urban
21747,per_allsp.adq_q1_preT_tot,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor (preT)
21748,per_allsp.adq_q1_rur,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor -rural
21749,per_allsp.adq_q1_tot,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor
21750,per_allsp.adq_q1_urb,Adequacy of benefits in 1st quintile (poorest) (%) -All Social Protection and Labor -urban
21751,per_allsp.adq_q2_preT_tot,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor (preT)
21752,per_allsp.adq_q2_rur,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor -rural
21753,per_allsp.adq_q2_tot,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor 
21754,per_allsp.adq_q2_urb,Adequacy of benefits in 2nd quintile (%) -All Social Protection and Labor -urban
21755,per_allsp.adq_q3_preT_tot,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor (preT)
21756,per_allsp.adq_q3_rur,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor -rural
21757,per_allsp.adq_q3_tot,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor 
21758,per_allsp.adq_q3_urb,Adequacy of benefits in 3rd quintile (%) -All Social Protection and Labor -urban
21759,per_allsp.adq_q4_preT_tot,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor (preT)
21760,per_allsp.adq_q4_rur,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor -rural
21761,per_allsp.adq_q4_tot,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor 
21762,per_allsp.adq_q4_urb,Adequacy of benefits in 4th quintile (%) -All Social Protection and Labor -urban
21763,per_allsp.adq_q5_preT_tot,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor (preT)
21764,per_allsp.adq_q5_rur,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor -rural
21765,per_allsp.adq_q5_tot,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor
21766,per_allsp.adq_q5_urb,Adequacy of benefits in 5th quintile (richest) (%) -All Social Protection and Labor -urban
21767,per_allsp.avt_ep_preT_tot,Average per capita transfer held by extreme poor (<$2.15 a day) -All Social Protection and Labor  (preT)
21768,per_allsp.avt_ep_tot,Average per capita transfer held by extreme poor (<$2.15 a day) -All Social Protection and Labor
21769,per_allsp.avt_pop_preT_tot,Average per capita transfer -All Social Protection and Labor (preT)
21770,per_allsp.avt_pop_rur,Average per capita transfer -All Social Protection and Labor -rural
21771,per_allsp.avt_pop_tot,Average per capita transfer -All Social Protection and Labor 
21772,per_allsp.avt_pop_urb,Average per capita transfer -All Social Protection and Labor -urban
21773,per_allsp.avt_q1_preT_tot,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor (preT)
21774,per_allsp.avt_q1_rur,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor -rural
21775,per_allsp.avt_q1_tot,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor
21776,per_allsp.avt_q1_urb,Average per capita transfer held by 1st quintile (poorest) -All Social Protection and Labor -urban
21777,per_allsp.avt_q2_preT_tot,Average per capita transfer held by 2nd quintile -All Social Protection and Labor (preT)
21778,per_allsp.avt_q2_rur,Average per capita transfer held by 2nd quintile -All Social Protection and Labor -rural
21779,per_allsp.avt_q2_tot,Average per capita transfer held by 2nd quintile -All Social Protection and Labor 
21780,per_allsp.avt_q2_urb,Average per capita transfer held by 2nd quintile -All Social Protection and Labor -urban
21781,per_allsp.avt_q3_preT_tot,Average per capita transfer held by 3rd quintile -All Social Protection and Labor (preT)
21782,per_allsp.avt_q3_rur,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -rural
21783,per_allsp.avt_q3_tot,Average per capita transfer held by 3rd quintile -All Social Protection and Labor 
21784,per_allsp.avt_q3_urb,Average per capita transfer held by 3rd quintile -All Social Protection and Labor -urban
21785,per_allsp.avt_q4_preT_tot,Average per capita transfer held by 4th quintile -All Social Protection and Labor (preT)
21786,per_allsp.avt_q4_rur,Average per capita transfer held by 4th quintile -All Social Protection and Labor -rural
21787,per_allsp.avt_q4_tot,Average per capita transfer held by 4th quintile -All Social Protection and Labor 
21788,per_allsp.avt_q4_urb,Average per capita transfer held by 4th quintile -All Social Protection and Labor -urban
21789,per_allsp.avt_q5_preT_tot,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor (preT)
21790,per_allsp.avt_q5_rur,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -rural
21791,per_allsp.avt_q5_tot,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor
21792,per_allsp.avt_q5_urb,Average per capita transfer held by 5th quintile (richest) -All Social Protection and Labor -urban
